item_id,store_id,ts,demand,price
item_096,store_005,2018-10-01,267.24,110.1625156
item_096,store_005,2018-11-01,513.29,73.99065205
item_096,store_005,2018-12-01,515,73.99065205
item_096,store_005,2019-01-01,490.16,73.99065205
item_096,store_005,2019-02-01,445.44,73.99065205
item_096,store_005,2019-03-01,392.82,73.99065205
item_096,store_005,2019-04-01,346.39,73.99065205
item_096,store_005,2019-05-01,318.6,73.99065205
item_096,store_005,2019-06-01,316.9,73.99065205
item_096,store_005,2019-07-01,341.73,73.99065205
item_096,store_005,2019-08-01,386.45,73.99065205
item_096,store_005,2019-09-01,287.48,98.1291143
item_096,store_005,2019-10-01,,98.1291143
item_096,store_005,2019-11-01,,98.1291143
item_096,store_005,2019-12-01,,98.1291143
item_097,store_001,2017-10-01,335.98,92.17479365
item_097,store_001,2017-11-01,340.33,92.17479365
item_097,store_001,2017-12-01,264.49,111.9538054
item_097,store_001,2018-01-01,278.97,111.9538054
item_097,store_001,2018-02-01,293.71,111.977066
item_097,store_001,2018-03-01,304.93,111.977066
item_097,store_001,2018-04-01,400.56,94.29399632
item_097,store_001,2018-05-01,396.35,94.29399632
item_097,store_001,2018-06-01,383.1,94.29399632
item_097,store_001,2018-07-01,364.38,94.29399632
item_097,store_001,2018-08-01,345.18,94.29399632
item_097,store_001,2018-09-01,308.36,98.78722895
item_097,store_001,2018-10-01,215.22,124.0386987
item_097,store_001,2018-11-01,218.02,124.0386987
item_097,store_001,2018-12-01,215.9,128.1767157
item_097,store_001,2019-01-01,317.67,102.6639799
item_097,store_001,2019-02-01,347.99,100.006923
item_097,store_001,2019-03-01,361.28,100.006923
item_097,store_001,2019-04-01,366.73,100.006923
item_097,store_001,2019-05-01,352.8,101.9018111
item_097,store_001,2019-06-01,341.01,101.9018111
item_097,store_001,2019-07-01,324.34,101.9018111
item_097,store_001,2019-08-01,307.26,101.9018111
item_097,store_001,2019-09-01,294.33,101.9018111
item_097,store_001,2019-10-01,,101.9018111
item_097,store_001,2019-11-01,,101.9018111
item_097,store_001,2019-12-01,,101.9018111
item_097,store_002,2017-10-01,335.98,92.17479365
item_097,store_002,2017-11-01,340.33,92.17479365
item_097,store_002,2017-12-01,264.49,111.9538054
item_097,store_002,2018-01-01,278.97,111.9538054
item_097,store_002,2018-02-01,293.71,111.977066
item_097,store_002,2018-03-01,304.93,111.977066
item_097,store_002,2018-04-01,400.56,94.29399632
item_097,store_002,2018-05-01,396.35,94.29399632
item_097,store_002,2018-06-01,383.1,94.29399632
item_097,store_002,2018-07-01,364.38,94.29399632
item_097,store_002,2018-08-01,345.18,94.29399632
item_097,store_002,2018-09-01,308.36,98.78722895
item_097,store_002,2018-10-01,215.22,124.0386987
item_097,store_002,2018-11-01,218.02,124.0386987
item_097,store_002,2018-12-01,215.9,128.1767157
item_097,store_002,2019-01-01,317.67,102.6639799
item_097,store_002,2019-02-01,347.99,100.006923
item_097,store_002,2019-03-01,361.28,100.006923
item_097,store_002,2019-04-01,366.73,100.006923
item_097,store_002,2019-05-01,352.8,101.9018111
item_097,store_002,2019-06-01,341.01,101.9018111
item_097,store_002,2019-07-01,324.34,101.9018111
item_097,store_002,2019-08-01,307.26,101.9018111
item_097,store_002,2019-09-01,294.33,101.9018111
item_097,store_002,2019-10-01,,101.9018111
item_097,store_002,2019-11-01,,101.9018111
item_097,store_002,2019-12-01,,101.9018111
item_097,store_003,2017-10-01,335.98,92.17479365
item_097,store_003,2017-11-01,340.33,92.17479365
item_097,store_003,2017-12-01,264.49,111.9538054
item_097,store_003,2018-01-01,278.97,111.9538054
item_097,store_003,2018-02-01,293.71,111.977066
item_097,store_003,2018-03-01,304.93,111.977066
item_097,store_003,2018-04-01,400.56,94.29399632
item_097,store_003,2018-05-01,396.35,94.29399632
item_097,store_003,2018-06-01,383.1,94.29399632
item_097,store_003,2018-07-01,364.38,94.29399632
item_097,store_003,2018-08-01,345.18,94.29399632
item_097,store_003,2018-09-01,308.36,98.78722895
item_097,store_003,2018-10-01,215.22,124.0386987
item_097,store_003,2018-11-01,218.02,124.0386987
item_097,store_003,2018-12-01,215.9,128.1767157
item_097,store_003,2019-01-01,317.67,102.6639799
item_097,store_003,2019-02-01,347.99,100.006923
item_097,store_003,2019-03-01,361.28,100.006923
item_097,store_003,2019-04-01,366.73,100.006923
item_097,store_003,2019-05-01,352.8,101.9018111
item_097,store_003,2019-06-01,341.01,101.9018111
item_097,store_003,2019-07-01,324.34,101.9018111
item_097,store_003,2019-08-01,307.26,101.9018111
item_097,store_003,2019-09-01,294.33,101.9018111
item_097,store_003,2019-10-01,,101.9018111
item_097,store_003,2019-11-01,,101.9018111
item_097,store_003,2019-12-01,,101.9018111
item_097,store_004,2017-10-01,335.98,92.17479365
item_097,store_004,2017-11-01,340.33,92.17479365
item_097,store_004,2017-12-01,264.49,111.9538054
item_097,store_004,2018-01-01,278.97,111.9538054
item_097,store_004,2018-02-01,293.71,111.977066
item_097,store_004,2018-03-01,304.93,111.977066
item_097,store_004,2018-04-01,400.56,94.29399632
item_097,store_004,2018-05-01,396.35,94.29399632
item_097,store_004,2018-06-01,383.1,94.29399632
item_097,store_004,2018-07-01,364.38,94.29399632
item_097,store_004,2018-08-01,345.18,94.29399632
item_097,store_004,2018-09-01,308.36,98.78722895
item_097,store_004,2018-10-01,215.22,124.0386987
item_097,store_004,2018-11-01,218.02,124.0386987
item_097,store_004,2018-12-01,215.9,128.1767157
item_097,store_004,2019-01-01,317.67,102.6639799
item_097,store_004,2019-02-01,347.99,100.006923
item_097,store_004,2019-03-01,361.28,100.006923
item_097,store_004,2019-04-01,366.73,100.006923
item_097,store_004,2019-05-01,352.8,101.9018111
item_097,store_004,2019-06-01,341.01,101.9018111
item_097,store_004,2019-07-01,324.34,101.9018111
item_097,store_004,2019-08-01,307.26,101.9018111
item_097,store_004,2019-09-01,294.33,101.9018111
item_097,store_004,2019-10-01,,101.9018111
item_097,store_004,2019-11-01,,101.9018111
item_097,store_004,2019-12-01,,101.9018111
item_097,store_005,2017-10-01,335.98,92.17479365
item_097,store_005,2017-11-01,340.33,92.17479365
item_097,store_005,2017-12-01,264.49,111.9538054
item_097,store_005,2018-01-01,278.97,111.9538054
item_097,store_005,2018-02-01,293.71,111.977066
item_097,store_005,2018-03-01,304.93,111.977066
item_097,store_005,2018-04-01,400.56,94.29399632
item_097,store_005,2018-05-01,396.35,94.29399632
item_097,store_005,2018-06-01,383.1,94.29399632
item_097,store_005,2018-07-01,364.38,94.29399632
item_097,store_005,2018-08-01,345.18,94.29399632
item_097,store_005,2018-09-01,308.36,98.78722895
item_097,store_005,2018-10-01,215.22,124.0386987
item_097,store_005,2018-11-01,218.02,124.0386987
item_097,store_005,2018-12-01,215.9,128.1767157
item_097,store_005,2019-01-01,317.67,102.6639799
item_097,store_005,2019-02-01,347.99,100.006923
item_097,store_005,2019-03-01,361.28,100.006923
item_097,store_005,2019-04-01,366.73,100.006923
item_097,store_005,2019-05-01,352.8,101.9018111
item_097,store_005,2019-06-01,341.01,101.9018111
item_097,store_005,2019-07-01,324.34,101.9018111
item_097,store_005,2019-08-01,307.26,101.9018111
item_097,store_005,2019-09-01,294.33,101.9018111
item_097,store_005,2019-10-01,,101.9018111
item_097,store_005,2019-11-01,,101.9018111
item_097,store_005,2019-12-01,,101.9018111
item_098,store_001,2017-10-01,271.31,108
item_098,store_001,2017-11-01,286.91,108
item_098,store_001,2017-12-01,306.02,108
item_098,store_001,2018-01-01,323.51,108
item_098,store_001,2018-02-01,296.99,116.9586305
item_098,store_001,2018-03-01,298.68,116.9586305
item_098,store_001,2018-04-01,291.66,116.9586305
item_098,store_001,2018-05-01,277.81,116.9586305
item_098,store_001,2018-06-01,260.86,116.9586305
item_098,store_001,2018-07-01,238.98,119.0241852
item_098,store_001,2018-08-01,229.31,119.0241852
item_098,store_001,2018-09-01,227.67,119.0241852
item_098,store_001,2018-10-01,234.51,119.0241852
item_098,store_001,2018-11-01,253.61,117.2593301
item_098,store_001,2018-12-01,270.5,117.2593301
item_098,store_001,2019-01-01,285.96,117.2593301
item_098,store_001,2019-02-01,295.85,117.2593301
item_098,store_001,2019-03-01,267.98,125.7278462
item_098,store_001,2019-04-01,261.68,125.7278462
item_098,store_001,2019-05-01,422.75,88.40617479
item_098,store_001,2019-06-01,396.95,88.40617479
item_098,store_001,2019-07-01,373.33,88.40617479
item_098,store_001,2019-08-01,358.21,88.40617479
item_098,store_001,2019-09-01,355.66,88.40617479
item_098,store_001,2019-10-01,,88.40617479
item_098,store_001,2019-11-01,,88.40617479
item_098,store_001,2019-12-01,,88.40617479
item_098,store_002,2017-10-01,271.31,108
item_098,store_002,2017-11-01,286.91,108
item_098,store_002,2017-12-01,306.02,108
item_098,store_002,2018-01-01,323.51,108
item_098,store_002,2018-02-01,296.99,116.9586305
item_098,store_002,2018-03-01,298.68,116.9586305
item_098,store_002,2018-04-01,291.66,116.9586305
item_098,store_002,2018-05-01,277.81,116.9586305
item_098,store_002,2018-06-01,260.86,116.9586305
item_098,store_002,2018-07-01,238.98,119.0241852
item_098,store_002,2018-08-01,229.31,119.0241852
item_098,store_002,2018-09-01,227.67,119.0241852
item_098,store_002,2018-10-01,234.51,119.0241852
item_098,store_002,2018-11-01,253.61,117.2593301
item_098,store_002,2018-12-01,270.5,117.2593301
item_098,store_002,2019-01-01,285.96,117.2593301
item_098,store_002,2019-02-01,295.85,117.2593301
item_098,store_002,2019-03-01,267.98,125.7278462
item_098,store_002,2019-04-01,261.68,125.7278462
item_098,store_002,2019-05-01,422.75,88.40617479
item_098,store_002,2019-06-01,396.95,88.40617479
item_098,store_002,2019-07-01,373.33,88.40617479
item_098,store_002,2019-08-01,358.21,88.40617479
item_098,store_002,2019-09-01,355.66,88.40617479
item_098,store_002,2019-10-01,,88.40617479
item_098,store_002,2019-11-01,,88.40617479
item_098,store_002,2019-12-01,,88.40617479
item_098,store_003,2017-10-01,271.31,108
item_098,store_003,2017-11-01,286.91,108
item_098,store_003,2017-12-01,306.02,108
item_098,store_003,2018-01-01,323.51,108
item_098,store_003,2018-02-01,296.99,116.9586305
item_098,store_003,2018-03-01,298.68,116.9586305
item_098,store_003,2018-04-01,291.66,116.9586305
item_098,store_003,2018-05-01,277.81,116.9586305
item_098,store_003,2018-06-01,260.86,116.9586305
item_098,store_003,2018-07-01,238.98,119.0241852
item_098,store_003,2018-08-01,229.31,119.0241852
item_098,store_003,2018-09-01,227.67,119.0241852
item_098,store_003,2018-10-01,234.51,119.0241852
item_098,store_003,2018-11-01,253.61,117.2593301
item_098,store_003,2018-12-01,270.5,117.2593301
item_098,store_003,2019-01-01,285.96,117.2593301
item_098,store_003,2019-02-01,295.85,117.2593301
item_098,store_003,2019-03-01,267.98,125.7278462
item_098,store_003,2019-04-01,261.68,125.7278462
item_098,store_003,2019-05-01,422.75,88.40617479
item_098,store_003,2019-06-01,396.95,88.40617479
item_098,store_003,2019-07-01,373.33,88.40617479
item_098,store_003,2019-08-01,358.21,88.40617479
item_098,store_003,2019-09-01,355.66,88.40617479
item_098,store_003,2019-10-01,,88.40617479
item_098,store_003,2019-11-01,,88.40617479
item_098,store_003,2019-12-01,,88.40617479
item_098,store_004,2017-10-01,271.31,108
item_098,store_004,2017-11-01,286.91,108
item_098,store_004,2017-12-01,306.02,108
item_098,store_004,2018-01-01,323.51,108
item_098,store_004,2018-02-01,296.99,116.9586305
item_098,store_004,2018-03-01,298.68,116.9586305
item_098,store_004,2018-04-01,291.66,116.9586305
item_098,store_004,2018-05-01,277.81,116.9586305
item_098,store_004,2018-06-01,260.86,116.9586305
item_098,store_004,2018-07-01,238.98,119.0241852
item_098,store_004,2018-08-01,229.31,119.0241852
item_098,store_004,2018-09-01,227.67,119.0241852
item_098,store_004,2018-10-01,234.51,119.0241852
item_098,store_004,2018-11-01,253.61,117.2593301
item_098,store_004,2018-12-01,270.5,117.2593301
item_098,store_004,2019-01-01,285.96,117.2593301
item_098,store_004,2019-02-01,295.85,117.2593301
item_098,store_004,2019-03-01,267.98,125.7278462
item_098,store_004,2019-04-01,261.68,125.7278462
item_098,store_004,2019-05-01,422.75,88.40617479
item_098,store_004,2019-06-01,396.95,88.40617479
item_098,store_004,2019-07-01,373.33,88.40617479
item_098,store_004,2019-08-01,358.21,88.40617479
item_098,store_004,2019-09-01,355.66,88.40617479
item_098,store_004,2019-10-01,,88.40617479
item_098,store_004,2019-11-01,,88.40617479
item_098,store_004,2019-12-01,,88.40617479
item_098,store_005,2017-10-01,271.31,108
item_098,store_005,2017-11-01,286.91,108
item_098,store_005,2017-12-01,306.02,108
item_098,store_005,2018-01-01,323.51,108
item_098,store_005,2018-02-01,296.99,116.9586305
item_098,store_005,2018-03-01,298.68,116.9586305
item_098,store_005,2018-04-01,291.66,116.9586305
item_098,store_005,2018-05-01,277.81,116.9586305
item_098,store_005,2018-06-01,260.86,116.9586305
item_098,store_005,2018-07-01,238.98,119.0241852
item_098,store_005,2018-08-01,229.31,119.0241852
item_098,store_005,2018-09-01,227.67,119.0241852
item_098,store_005,2018-10-01,234.51,119.0241852
item_098,store_005,2018-11-01,253.61,117.2593301
item_098,store_005,2018-12-01,270.5,117.2593301
item_098,store_005,2019-01-01,285.96,117.2593301
item_098,store_005,2019-02-01,295.85,117.2593301
item_098,store_005,2019-03-01,267.98,125.7278462
item_098,store_005,2019-04-01,261.68,125.7278462
item_098,store_005,2019-05-01,422.75,88.40617479
item_098,store_005,2019-06-01,396.95,88.40617479
item_098,store_005,2019-07-01,373.33,88.40617479
item_098,store_005,2019-08-01,358.21,88.40617479
item_098,store_005,2019-09-01,355.66,88.40617479
item_098,store_005,2019-10-01,,88.40617479
item_098,store_005,2019-11-01,,88.40617479
item_098,store_005,2019-12-01,,88.40617479
item_099,store_001,2017-10-01,318.85,107
item_099,store_001,2017-11-01,314.7,107
item_099,store_001,2017-12-01,383.9,92.1100622
item_099,store_001,2018-01-01,371.56,92.1100622
item_099,store_001,2018-02-01,360.3,92.1100622
item_099,store_001,2018-03-01,353.15,92.1100622
item_099,store_001,2018-04-01,352.01,92.1100622
item_099,store_001,2018-05-01,357.2,92.1100622
item_099,store_001,2018-06-01,367.32,92.1100622
item_099,store_001,2018-07-01,406.31,88.03638131
item_099,store_001,2018-08-01,418.36,88.03638131
item_099,store_001,2018-09-01,426.02,88.03638131
item_099,store_001,2018-10-01,292.89,113.230611
item_099,store_001,2018-11-01,289.09,113.230611
item_099,store_001,2018-12-01,281.66,113.230611
item_099,store_001,2019-01-01,272.61,113.230611
item_099,store_001,2019-02-01,264.35,113.230611
item_099,store_001,2019-03-01,259.1,113.230611
item_099,store_001,2019-04-01,258.27,113.230611
item_099,store_001,2019-05-01,262.08,113.230611
item_099,store_001,2019-06-01,269.5,113.230611
item_099,store_001,2019-07-01,278.55,113.230611
item_099,store_001,2019-08-01,286.81,113.230611
item_099,store_001,2019-09-01,292.06,113.230611
item_099,store_001,2019-10-01,,113.230611
item_099,store_001,2019-11-01,,113.230611
item_099,store_001,2019-12-01,,113.230611
item_099,store_002,2017-10-01,318.85,107
item_099,store_002,2017-11-01,314.7,107
item_099,store_002,2017-12-01,383.9,92.1100622
item_099,store_002,2018-01-01,371.56,92.1100622
item_099,store_002,2018-02-01,360.3,92.1100622
item_099,store_002,2018-03-01,353.15,92.1100622
item_099,store_002,2018-04-01,352.01,92.1100622
item_099,store_002,2018-05-01,357.2,92.1100622
item_099,store_002,2018-06-01,367.32,92.1100622
item_099,store_002,2018-07-01,406.31,88.03638131
item_099,store_002,2018-08-01,418.36,88.03638131
item_099,store_002,2018-09-01,426.02,88.03638131
item_099,store_002,2018-10-01,292.89,113.230611
item_099,store_002,2018-11-01,289.09,113.230611
item_099,store_002,2018-12-01,281.66,113.230611
item_099,store_002,2019-01-01,272.61,113.230611
item_099,store_002,2019-02-01,264.35,113.230611
item_099,store_002,2019-03-01,259.1,113.230611
item_099,store_002,2019-04-01,258.27,113.230611
item_099,store_002,2019-05-01,262.08,113.230611
item_099,store_002,2019-06-01,269.5,113.230611
item_099,store_002,2019-07-01,278.55,113.230611
item_099,store_002,2019-08-01,286.81,113.230611
item_099,store_002,2019-09-01,292.06,113.230611
item_099,store_002,2019-10-01,,113.230611
item_099,store_002,2019-11-01,,113.230611
item_099,store_002,2019-12-01,,113.230611
item_099,store_003,2017-10-01,318.85,107
item_099,store_003,2017-11-01,314.7,107
item_099,store_003,2017-12-01,383.9,92.1100622
item_099,store_003,2018-01-01,371.56,92.1100622
item_099,store_003,2018-02-01,360.3,92.1100622
item_099,store_003,2018-03-01,353.15,92.1100622
item_099,store_003,2018-04-01,352.01,92.1100622
item_099,store_003,2018-05-01,357.2,92.1100622
item_099,store_003,2018-06-01,367.32,92.1100622
item_099,store_003,2018-07-01,406.31,88.03638131
item_099,store_003,2018-08-01,418.36,88.03638131
item_099,store_003,2018-09-01,426.02,88.03638131
item_099,store_003,2018-10-01,292.89,113.230611
item_099,store_003,2018-11-01,289.09,113.230611
item_099,store_003,2018-12-01,281.66,113.230611
item_099,store_003,2019-01-01,272.61,113.230611
item_099,store_003,2019-02-01,264.35,113.230611
item_099,store_003,2019-03-01,259.1,113.230611
item_099,store_003,2019-04-01,258.27,113.230611
item_099,store_003,2019-05-01,262.08,113.230611
item_099,store_003,2019-06-01,269.5,113.230611
item_099,store_003,2019-07-01,278.55,113.230611
item_099,store_003,2019-08-01,286.81,113.230611
item_099,store_003,2019-09-01,292.06,113.230611
item_099,store_003,2019-10-01,,113.230611
item_099,store_003,2019-11-01,,113.230611
item_099,store_003,2019-12-01,,113.230611
item_099,store_004,2017-10-01,318.85,107
item_099,store_004,2017-11-01,314.7,107
item_099,store_004,2017-12-01,383.9,92.1100622
item_099,store_004,2018-01-01,371.56,92.1100622
item_099,store_004,2018-02-01,360.3,92.1100622
item_099,store_004,2018-03-01,353.15,92.1100622
item_099,store_004,2018-04-01,352.01,92.1100622
item_099,store_004,2018-05-01,357.2,92.1100622
item_099,store_004,2018-06-01,367.32,92.1100622
item_099,store_004,2018-07-01,406.31,88.03638131
item_099,store_004,2018-08-01,418.36,88.03638131
item_099,store_004,2018-09-01,426.02,88.03638131
item_099,store_004,2018-10-01,292.89,113.230611
item_099,store_004,2018-11-01,289.09,113.230611
item_099,store_004,2018-12-01,281.66,113.230611
item_099,store_004,2019-01-01,272.61,113.230611
item_099,store_004,2019-02-01,264.35,113.230611
item_099,store_004,2019-03-01,259.1,113.230611
item_099,store_004,2019-04-01,258.27,113.230611
item_099,store_004,2019-05-01,262.08,113.230611
item_099,store_004,2019-06-01,269.5,113.230611
item_099,store_004,2019-07-01,278.55,113.230611
item_099,store_004,2019-08-01,286.81,113.230611
item_099,store_004,2019-09-01,292.06,113.230611
item_099,store_004,2019-10-01,,113.230611
item_099,store_004,2019-11-01,,113.230611
item_099,store_004,2019-12-01,,113.230611
item_099,store_005,2017-10-01,318.85,107
item_099,store_005,2017-11-01,314.7,107
item_099,store_005,2017-12-01,383.9,92.1100622
item_099,store_005,2018-01-01,371.56,92.1100622
item_099,store_005,2018-02-01,360.3,92.1100622
item_099,store_005,2018-03-01,353.15,92.1100622
item_099,store_005,2018-04-01,352.01,92.1100622
item_099,store_005,2018-05-01,357.2,92.1100622
item_099,store_005,2018-06-01,367.32,92.1100622
item_099,store_005,2018-07-01,406.31,88.03638131
item_099,store_005,2018-08-01,418.36,88.03638131
item_099,store_005,2018-09-01,426.02,88.03638131
item_099,store_005,2018-10-01,292.89,113.230611
item_099,store_005,2018-11-01,289.09,113.230611
item_099,store_005,2018-12-01,281.66,113.230611
item_099,store_005,2019-01-01,272.61,113.230611
item_099,store_005,2019-02-01,264.35,113.230611
item_099,store_005,2019-03-01,259.1,113.230611
item_099,store_005,2019-04-01,258.27,113.230611
item_099,store_005,2019-05-01,262.08,113.230611
item_099,store_005,2019-06-01,269.5,113.230611
item_099,store_005,2019-07-01,278.55,113.230611
item_099,store_005,2019-08-01,286.81,113.230611
item_099,store_005,2019-09-01,292.06,113.230611
item_099,store_005,2019-10-01,,113.230611
item_099,store_005,2019-11-01,,113.230611
item_099,store_005,2019-12-01,,113.230611
item_100,store_001,2017-10-01,337.38,92
item_100,store_001,2017-11-01,348.05,92
item_100,store_001,2017-12-01,345.84,92
item_100,store_001,2018-01-01,331.35,92
item_100,store_001,2018-02-01,336.83,86.75890996
item_100,store_001,2018-03-01,309.35,86.75890996
item_100,store_001,2018-04-01,317.94,80.99215163
item_100,store_001,2018-05-01,298.46,82.17451744
item_100,store_001,2018-06-01,219.57,101.4240184
item_100,store_001,2018-07-01,266.82,92.41955243
item_100,store_001,2018-08-01,289.56,92.41955243
item_100,store_001,2018-09-01,281.45,99.53061322
item_100,store_001,2018-10-01,299.83,99.53061322
item_100,store_001,2018-11-01,309.3,99.53061322
item_100,store_001,2018-12-01,307.34,99.53061322
item_100,store_001,2019-01-01,294.46,99.53061322
item_100,store_001,2019-02-01,274.12,99.53061322
item_100,store_001,2019-03-01,264.84,96.2262453
item_100,store_001,2019-04-01,245.51,96.2262453
item_100,store_001,2019-05-01,235.54,96.2262453
item_100,store_001,2019-06-01,237.6,96.2262453
item_100,store_001,2019-07-01,359.45,75.76803433
item_100,store_001,2019-08-01,390.66,75.6935165
item_100,store_001,2019-09-01,424.37,75.6935165
item_100,store_001,2019-10-01,,75.6935165
item_100,store_001,2019-11-01,,75.6935165
item_100,store_001,2019-12-01,,75.6935165
item_100,store_002,2017-10-01,337.38,92
item_100,store_002,2017-11-01,348.05,92
item_100,store_002,2017-12-01,345.84,92
item_100,store_002,2018-01-01,331.35,92
item_100,store_002,2018-02-01,336.83,86.75890996
item_100,store_002,2018-03-01,309.35,86.75890996
item_100,store_002,2018-04-01,317.94,80.99215163
item_100,store_002,2018-05-01,298.46,82.17451744
item_100,store_002,2018-06-01,219.57,101.4240184
item_100,store_002,2018-07-01,266.82,92.41955243
item_100,store_002,2018-08-01,289.56,92.41955243
item_100,store_002,2018-09-01,281.45,99.53061322
item_100,store_002,2018-10-01,299.83,99.53061322
item_100,store_002,2018-11-01,309.3,99.53061322
item_100,store_002,2018-12-01,307.34,99.53061322
item_100,store_002,2019-01-01,294.46,99.53061322
item_100,store_002,2019-02-01,274.12,99.53061322
item_100,store_002,2019-03-01,264.84,96.2262453
item_100,store_002,2019-04-01,245.51,96.2262453
item_100,store_002,2019-05-01,235.54,96.2262453
item_100,store_002,2019-06-01,237.6,96.2262453
item_100,store_002,2019-07-01,359.45,75.76803433
item_100,store_002,2019-08-01,390.66,75.6935165
item_100,store_002,2019-09-01,424.37,75.6935165
item_100,store_002,2019-10-01,,75.6935165
item_100,store_002,2019-11-01,,75.6935165
item_100,store_002,2019-12-01,,75.6935165
item_100,store_003,2017-10-01,337.38,92
item_100,store_003,2017-11-01,348.05,92
item_100,store_003,2017-12-01,345.84,92
item_100,store_003,2018-01-01,331.35,92
item_100,store_003,2018-02-01,336.83,86.75890996
item_100,store_003,2018-03-01,309.35,86.75890996
item_100,store_003,2018-04-01,317.94,80.99215163
item_100,store_003,2018-05-01,298.46,82.17451744
item_100,store_003,2018-06-01,219.57,101.4240184
item_100,store_003,2018-07-01,266.82,92.41955243
item_100,store_003,2018-08-01,289.56,92.41955243
item_100,store_003,2018-09-01,281.45,99.53061322
item_100,store_003,2018-10-01,299.83,99.53061322
item_100,store_003,2018-11-01,309.3,99.53061322
item_100,store_003,2018-12-01,307.34,99.53061322
item_100,store_003,2019-01-01,294.46,99.53061322
item_100,store_003,2019-02-01,274.12,99.53061322
item_100,store_003,2019-03-01,264.84,96.2262453
item_100,store_003,2019-04-01,245.51,96.2262453
item_100,store_003,2019-05-01,235.54,96.2262453
item_100,store_003,2019-06-01,237.6,96.2262453
item_100,store_003,2019-07-01,359.45,75.76803433
item_100,store_003,2019-08-01,390.66,75.6935165
item_100,store_003,2019-09-01,424.37,75.6935165
item_100,store_003,2019-10-01,,75.6935165
item_100,store_003,2019-11-01,,75.6935165
item_100,store_003,2019-12-01,,75.6935165
item_100,store_004,2017-10-01,337.38,92
item_100,store_004,2017-11-01,348.05,92
item_100,store_004,2017-12-01,345.84,92
item_100,store_004,2018-01-01,331.35,92
item_100,store_004,2018-02-01,336.83,86.75890996
item_100,store_004,2018-03-01,309.35,86.75890996
item_100,store_004,2018-04-01,317.94,80.99215163
item_100,store_004,2018-05-01,298.46,82.17451744
item_100,store_004,2018-06-01,219.57,101.4240184
item_100,store_004,2018-07-01,266.82,92.41955243
item_100,store_004,2018-08-01,289.56,92.41955243
item_100,store_004,2018-09-01,281.45,99.53061322
item_100,store_004,2018-10-01,299.83,99.53061322
item_100,store_004,2018-11-01,309.3,99.53061322
item_100,store_004,2018-12-01,307.34,99.53061322
item_100,store_004,2019-01-01,294.46,99.53061322
item_100,store_004,2019-02-01,274.12,99.53061322
item_100,store_004,2019-03-01,264.84,96.2262453
item_100,store_004,2019-04-01,245.51,96.2262453
item_100,store_004,2019-05-01,235.54,96.2262453
item_100,store_004,2019-06-01,237.6,96.2262453
item_100,store_004,2019-07-01,359.45,75.76803433
item_100,store_004,2019-08-01,390.66,75.6935165
item_100,store_004,2019-09-01,424.37,75.6935165
item_100,store_004,2019-10-01,,75.6935165
item_100,store_004,2019-11-01,,75.6935165
item_100,store_004,2019-12-01,,75.6935165
item_100,store_005,2017-10-01,337.38,92
item_100,store_005,2017-11-01,348.05,92
item_100,store_005,2017-12-01,345.84,92
item_100,store_005,2018-01-01,331.35,92
item_100,store_005,2018-02-01,336.83,86.75890996
item_100,store_005,2018-03-01,309.35,86.75890996
item_100,store_005,2018-04-01,317.94,80.99215163
item_100,store_005,2018-05-01,298.46,82.17451744
item_100,store_005,2018-06-01,219.57,101.4240184
item_100,store_005,2018-07-01,266.82,92.41955243
item_100,store_005,2018-08-01,289.56,92.41955243
item_100,store_005,2018-09-01,281.45,99.53061322
item_100,store_005,2018-10-01,299.83,99.53061322
item_100,store_005,2018-11-01,309.3,99.53061322
item_100,store_005,2018-12-01,307.34,99.53061322
item_100,store_005,2019-01-01,294.46,99.53061322
item_100,store_005,2019-02-01,274.12,99.53061322
item_100,store_005,2019-03-01,264.84,96.2262453
item_100,store_005,2019-04-01,245.51,96.2262453
item_100,store_005,2019-05-01,235.54,96.2262453
item_100,store_005,2019-06-01,237.6,96.2262453
item_100,store_005,2019-07-01,359.45,75.76803433
item_100,store_005,2019-08-01,390.66,75.6935165
item_100,store_005,2019-09-01,424.37,75.6935165
item_100,store_005,2019-10-01,,75.6935165
item_100,store_005,2019-11-01,,75.6935165
item_100,store_005,2019-12-01,,75.6935165
item_101,store_001,2017-10-01,348.31,96
item_101,store_001,2017-11-01,333.17,96
item_101,store_001,2017-12-01,309.14,96
item_101,store_001,2018-01-01,282.66,96
item_101,store_001,2018-02-01,274.74,92.73196412
item_101,store_001,2018-03-01,262.8,92.73196412
item_101,store_001,2018-04-01,265.11,92.73196412
item_101,store_001,2018-05-01,281.06,92.73196412
item_101,store_001,2018-06-01,375.54,80.96276472
item_101,store_001,2018-07-01,409.73,80.96276472
item_101,store_001,2018-08-01,437.92,80.96276472
item_101,store_001,2018-09-01,452.56,80.96276472
item_101,store_001,2018-10-01,292.6,107.8294193
item_101,store_001,2018-11-01,279.88,107.8294193
item_101,store_001,2018-12-01,259.69,107.8294193
item_101,store_001,2019-01-01,237.45,107.8294193
item_101,store_001,2019-02-01,219.11,107.8294193
item_101,store_001,2019-03-01,209.58,107.8294193
item_101,store_001,2019-04-01,211.43,107.8294193
item_101,store_001,2019-05-01,268.61,95.57610525
item_101,store_001,2019-06-01,292.8,95.57610525
item_101,store_001,2019-07-01,319.45,95.57610525
item_101,store_001,2019-08-01,341.43,95.57610525
item_101,store_001,2019-09-01,325.8,100.794228
